Salary,playerID,POS,AB_bat,G_bat,pa,HR_bat,R_bat,RBI_bat,SB_bat,BB_bat,SO_bat,ISO,BABIP,AVG,OBP,SLUG,wOBA,wRC,wSB,BsR,Def,Off,WAR,TeamFit,Team Fit,Land Prob,Available,Bats,Throws,Full Name,Team,Min Def,Max Def,Min Off,Max Off,Min Team Fit,Max Team Fit,Bargain 2,Off (Norm),Def (Norm),Min Bargain 2,Max Bargain 2
560000,acunaro01,LF,626,156,712,41,127,101,37,76,188,0.238019169,0.336683417,0.279552716,337.014377,201.1964856,0.312871469,77.69077986,3.28693,705.3127949,-78.13953488,-4.073916884,116.337684,90.83002352,90.83002352,0.376752407,0,Right,Right, Ronald Jose Acuna ,Atlanta Braves,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,99.7759496,52.65741542,43.23993721,-0.00000172,9.99E-05
562400,adamewi01,SS,531,152,584,20,69,52,4,46,153,0.163841808,0.320334262,0.254237288,231.0056497,162.1129944,0.270015517,44.12493506,-0.47049,576.5587023,57.28971963,-24.95983576,105.2893068,72.00288966,72.00288966,0.195561138,0,Right,Right, Willy Rafael Adames ,Tampa Bay Rays,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,78.72823101,24.80391027,79.17229178,-0.00000172,9.99E-05
4000000,adamsma01,1B,310,111,333,20,42,56,0,20,115,0.238709677,0.284090909,0.225806452,113.0064516,84.19354839,0.280801205,27.97283571,-0.21489,329.807889,-63.76344086,-11.0011338,79.3811081,38.79116283,38.79116283,0.659677757,1,Left,Right, Matthew James Adams ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,5.989194467,43.41926443,47.05423058,-0.00000172,9.99E-05
1300000,adriaeh01,SS,202,84,234,5,34,22,0,20,40,0.143564356,0.310559006,0.272277228,105.029703,69.07425743,0.279155844,19.35508812,-0.99528,221.0112495,25.98130841,-7.981459945,70.75672587,30.68130636,30.68130636,0.917347924,1,Both,Right, Ehire Enrique Adrianza ,Minnesota Twins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,14.50132204,47.44630781,70.86548291,-0.00000172,9.99E-05
637500,aguilje01,1B,314,131,366,12,39,50,0,43,81,0.152866242,0.271929825,0.23566879,169.0063694,86.11464968,0.235814208,17.85122944,-0.35815,356.6497111,-63.97849462,-26.39512788,81.98812268,41.75057988,41.75057988,0.511975524,0,Right,Right, Jesus Alexander Aguilar ,Miami Marlins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,40.22556626,22.88980169,46.9971721,-0.00000172,9.99E-05
3662500,ahmedni01,SS,556,158,625,19,79,82,8,52,113,0.183453237,0.279816514,0.253597122,261.0071942,186.102518,0.270337621,47.38039378,0.32951,608.3393428,65.23364486,-26.55679042,108.3760045,78.9689876,78.9689876,0.574789897,0,Right,Right, Nicholas Mark Ahmed ,Arizona Diamondbacks,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,13.29513343,22.67420819,81.27998956,-0.00000172,9.99E-05
578000,alberha01,3B,524,139,550,12,62,51,4,16,50,0.116412214,0.31827957,0.305343511,199.0076336,185.0687023,0.309565934,58.59026134,-1.25088,538.7786379,94.03508772,-4.650448123,101.1342888,70.87969233,70.87969233,0.458690207,0,Right,Right, Hanser Joel Alberto ,Baltimore Orioles,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,75.40740031,51.88855215,88.92164468,-0.00000172,9.99E-05
2500000,alberma01,RP,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617910448,0,0,0.340512881,0.340512881,0.700881996,1,Left,Right, Matthew James Albers ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,8.39E-02,58.0903995,65.1973044,-0.00000172,9.99E-05
575000,albieoz01,2B,640,160,702,24,102,86,15,54,112,0.2046875,0.32480315,0.2953125,305.00625,248.1125,0.319145115,80.04840305,0.86618,694.8727611,135.7894737,-0.19954919,116.2949457,96.0062278,96.0062278,0.678580046,1,Both,Right, Ozhaino Jurdy Jiandro Albies ,Atlanta Braves,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,102.7196151,57.82428029,100,-0.00000172,9.99E-05
555000,alcansa01,SP,58,32,63,0,2,4,0,1,46,0.017241379,0.416666667,0.086206897,8.017241379,6,0.092416667,-4.001675803,-0.02262,58.97738,11.91875,-12.29976138,54.29073232,7.515001478,7.515001478,0.571408641,0,Right,Right, Sandy Alcantara ,Miami Marlins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,8.19945007,41.68741197,67.13437742,-0.00000172,9.99E-05
559100,alcanvi01,RP,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.526086957,0,0,0.375189816,0.375189816,0.885002964,1,Right,Right, Victor Alfonso Alcantara ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.272940765,58.0903995,65.43826356,-0.00000172,9.99E-05
575000,alexasc01,RP,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.557142857,0,0,0.33819259,0.33819259,0.446826274,0,Right,,alexasc01,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.226875572,58.0903995,65.18118142,-0.00000172,9.99E-05
570000,alfarjo01,C,431,130,465,18,44,57,4,22,154,0.162412993,0.363984674,0.262180974,169.0232019,129.12529,0.292,43.13903681,-1.12647,451.8814534,24.5625,-10.96124114,93.66564233,57.03844534,57.03844534,0.574758763,0,Right,Right, Jorge Mario Alfaro ,Miami Marlins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,61.50646123,43.47246537,70.48904189,-0.00000172,9.99E-05
8500000,allenco01,RP,1,25,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.135888802,0,0,7.96,-0.276577355,0,0.490557827,0.490557827,0.633474733,0,Right,Right, Cody Edward Allen ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,6.41E-02,57.72155537,66.08403413,-0.00000172,9.99E-05
560400,allengr01,RF,231,89,256,4,30,27,8,11,53,0.116883117,0.28,0.229437229,85.03896104,68.05194805,0.255159363,16.36422617,0.63488,242.6447908,-73.33333333,-14.09160225,71.64382195,27.73998564,27.73998564,0.699588333,1,Both,Right, Gregory Lomack Allen ,Cleveland Indians,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,30.35311799,39.29780923,44.515128,-0.00000172,9.99E-05
615500,almoral01,RF,339,130,363,12,41,32,2,16,62,0.144542773,0.254681648,0.235988201,115.0029499,93.10619469,0.257793785,23.95282229,-0.23713,354.7893864,-113.3333333,-19.25893563,82.53587669,37.87711067,37.87711067,0.508928352,0,Right,Right, Reinaldo Albert Almora ,Chicago Cubs,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,37.78517937,32.40664262,33.90224981,-0.00000172,9.99E-05
555000,alonspe01,1B,597,161,693,53,103,120,1,72,183,0.323283082,0.28021978,0.259631491,323.0351759,189.2663317,0.334842795,87.54092934,-0.39189,668.6167565,-139.5698925,9.225125222,112.2879523,84.99162984,84.99162984,0.00830699,0,Right,Right, Peter Morgan Alonso ,New York Mets,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,94.19417692,70.39304582,26.94111463,-0.00000172,9.99E-05
8500000,alonsyo01,DH,292,121,335,10,34,37,0,39,70,0.147260274,0.224299065,0.198630137,140.0068493,71.10273973,0.21101506,9.833590588,-0.65221,330.3564422,-17.62237762,-31.34469351,78.9487609,38.27324242,38.27324242,0.289554357,0,Left,Right, Yonder Alonso ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.80232768,16.2890506,59.29646769,-0.00000172,9.99E-05
1350000,altheaa01,RF,61,49,66,1,8,3,0,3,25,0.081967213,0.111111111,0.081967213,13.01639344,7.049180328,0.10819697,-3.376648395,-0.02262,63.98071,-8.372093023,-11.97391193,54.04824301,7.524162267,7.524162267,0.636541724,0,Right,Right, Aaron Samuel Altherr ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,3.398889832,42.12196548,61.75077128,-0.00000172,9.99E-05
9500000,altuvjo01,2B,500,124,548,31,89,74,6,41,82,0.252,0.302564103,0.298,237.006,182.186,0.337488117,70.35947386,-1.18264,539.8300563,76.14035088,8.620537483,101.236408,75.17738812,75.17738812,0.61498229,0,Right,Right, Jose Carlos Altuve ,Houston Astros,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,4.904620665,69.58676635,84.17377812,-0.00000172,9.99E-05
1925000,alvarjo02,RP,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259701493,0,0,0.326835376,0.326835376,0.421717983,0,Left,"Left,Left", Jose Ricardo Alvarez ,Philadelphia Phillies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,9.25E-02,58.0903995,65.1022637,-0.00000172,9.99E-05
570600,alvarjo02,RP,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259701493,0,0,0.326835376,0.326835376,0.248158196,0,Left,"Left,Left", Jose Ricardo Alvarez ,Philadelphia Phillies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.216051848,58.0903995,65.1022637,-0.00000172,9.99E-05
6750000,anderch01,SP,40,33,44,0,1,1,0,2,24,0.025,0.25,0.1,8,5,0.093690476,-2.750931126,-0.01885,41.98115,10.41875,-8.512721838,52.63997183,6.01554269,6.01554269,0.233869554,0,Right,Right, Robert Chase Anderson ,Toronto Blue Jays,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.574463768,46.73781583,66.73639449,-0.00000172,9.99E-05
561500,anderju01,RP,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255555556,0,0,0.326677072,0.326677072,0.494092098,0,Left,Right, Justin Charles Anderson ,Los Angeles Angels,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.218723967,58.0903995,65.10116369,-0.00000172,9.99E-05
555000,anderni01,RP,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.552941176,0,0,0.261666089,0.261666089,0.033990796,0,Right,Right, Nick Paul Anderson ,Tampa Bay Rays,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.148653221,58.0903995,64.64942271,-0.00000172,9.99E-05
1400000,anderti01,SS,498,123,518,18,81,56,17,15,109,0.172690763,0.399463807,0.335341365,202.0060241,199.1084337,0.356277992,74.1295693,1.00605,514.0140741,54.29906542,16.59828318,99.21465366,70.82700402,70.82700402,0.055996152,0,Right,Right, Timothy Devon Anderson ,Chicago White Sox,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,31.13305427,80.22590471,78.37880556,-0.00000172,9.99E-05
2625000,anderty01,SP,7,5,8,0,1,0,0,0,4,0,0.333333333,0.142857143,1,1,0.126857143,-0.292390648,-0.00377,6.999575601,21.4,-1.208616372,49.24238302,3.514519188,3.514519188,0.308554249,0,Left,Left, Tyler John Anderson ,San Francisco Giants,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.826692432,56.47858618,69.64996121,-0.00000172,9.99E-05
920000,andrima01,RP,6,54,6,0,0,0,0,0,3,0,0,0,0,0,0,-0.815332811,0,0,4.088888889,-1.659464131,0,0.454916183,0.454916183,0.267330646,0,Right,Right, Matthew Lee Andriese ,Los Angeles Angels,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.235125048,55.87733466,65.05694336,-0.00000172,9.99E-05
15250000,andruel01,SS,600,147,648,12,81,72,31,34,96,0.118333333,0.304780876,0.275,247.0066667,200.06,0.273905719,50.93458553,2.58457,636.5953119,62.05607477,-25.54207897,111.1203683,81.38725037,81.38725037,0.448510011,0,Right,Right, Elvis Augusto Andrus ,Texas Rangers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,3.32143716,24.0274295,80.43691045,-0.00000172,9.99E-05
617600,andujmi01,3B,47,12,49,0,1,1,0,1,11,0,0.162162162,0.127659574,9,6,0.108734694,-2.486272514,-0.02639,47.98704635,1.228070175,-8.838542748,53.46610784,6.187750321,6.187750321,0.516471669,0,Right,Right, Miguel Enrique Andujar ,New York Yankees,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,6.048600215,46.30330039,64.29790535,-0.00000172,9.99E-05
557000,araujpe01,RP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0.897301308,0.897301308,0.36627569,0,Right,Right, Pedro Araujo ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.851251005,58.0903995,69.06625291,-0.00000172,9.99E-05
7758333,archech01,SP,35,23,41,0,1,2,0,3,19,0,0.25,0.114285714,10,4,0.093473684,-2.570328072,-0.02639,37.97361,12.85217391,-7.933820134,52.25073912,5.930975856,5.930975856,0.938553199,1,Right,Right, Christopher Alan Archer ,Pittsburgh Pirates,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.49834542,47.50984036,67.38203528,-0.00000172,9.99E-05
565700,arciaor01,SS,494,152,546,15,51,59,8,43,109,0.127530364,0.252659574,0.222672065,203.0020243,128.0910931,0.229040816,23.73446023,-0.72609,536.2840212,59.53271028,-42.69551777,101.3776244,64.66137723,64.66137723,0.402411472,0,Right,Right, Orlando Jesus Arcia ,Milwaukee Brewers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,70.27466793,1.151567595,79.76740645,-0.00000172,9.99E-05
26000000,arenano01,3B,588,155,662,41,102,118,3,62,93,0.268707483,0.311688312,0.31462585,321.0068027,220.2091837,0.353655914,93.37772518,-0.77982,649.2296235,86.14035088,19.61054014,111.8618515,92.89874057,92.89874057,0.277396085,0,Right,Right, Nolan James Arenado ,Colorado Rockies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.237620199,84.2430569,86.82699767,-0.00000172,9.99E-05
559100,armstsh01,RP,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.654545455,0,0,0.341911717,0.341911717,0.432805148,0,Right,Right, Shawn Michael Armstrong ,Baltimore Orioles,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.236274801,58.0903995,65.20702447,-0.00000172,9.99E-05
25000000,arrieja01,SP,45,24,50,0,2,4,0,1,19,0.022222222,0.269230769,0.155555556,9,8,0.143456522,-1.177505022,-0.02639,45.97698496,13.03333333,-7.485907275,53.02806769,6.921264483,6.921264483,0.031537536,0,Right,Right, Jacob Joseph Arrieta ,Philadelphia Phillies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.206956452,48.10717789,67.43010085,-0.00000172,9.99E-05
560000,astudwi01,C,190,58,204,4,28,21,0,5,8,0.110526316,0.258241758,0.268421053,70.02631579,60.06315789,0.280377451,17.06881754,-0.18096,194.8393583,10.0625,-6.705793681,68.70040388,25.82212949,25.82212949,0.430475382,0,Right,Right, Willians Jose Astudillo ,Minnesota Twins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,28.26506314,49.14753901,66.64187354,-0.00000172,9.99E-05
568600,austity01,1B,154,89,179,9,30,24,2,24,67,0.220779221,0.253164557,0.188311688,78,36.17532468,0.220853933,6.633503471,0.26051,178.2673058,-13.87096774,-15.11807957,64.66271424,22.2963304,22.2963304,0.43310429,0,Right,Right, Christopher Tyler Austin ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,24.01833298,37.92889693,60.29179909,-0.00000172,9.99E-05
4250000,avilaal01,C,164,63,201,9,22,24,1,36,68,0.213414634,0.287356322,0.207317073,107.0060976,42.16463415,0.231417526,9.111505623,0.02281,200.0500858,5.9375,-15.15758621,69.20649629,25.98577864,25.98577864,0.496169468,0,Left,Right, Alexander Thomas Avila ,Minnesota Twins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,3.7831841,37.87621079,65.54742048,-0.00000172,9.99E-05
1600000,avilalu01,RP,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444444444,0,0,0.333889423,0.333889423,0.965926587,1,Left,Left, Luis Armando Avilan ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.105794362,58.0903995,65.15128006,-0.00000172,9.99E-05
578300,baderha01,CF,347,128,406,12,54,39,11,46,117,0.161383285,0.268181818,0.204610951,175.0288184,91.1037464,0.230349127,18.06465594,0.71462,393.7248834,44.03508772,-31.22881627,87.04592885,49.82652422,49.82652422,0.916363008,1,Right,Right, Harrison Joseph Bader ,St. Louis Cardinals,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,52.94196511,16.44358473,75.65554693,-0.00000172,9.99E-05
5200000,baezja01,SS,531,138,561,29,89,85,11,28,156,0.25047081,0.344827586,0.280602637,207,195.1638418,0.331460573,69.38061998,-0.82731,558.1836752,58.31775701,5.888402423,103.5046305,75.52399117,75.52399117,0.402127372,0,Right,Right, Ednel Javier Baez ,Chicago Cubs,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,8.9679703,65.94318531,79.44505267,-0.00000172,9.99E-05
2100000,baezpe01,RP,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538028169,0,0,0.299279699,0.299279699,0.588120075,0,Right,Right, Pedro Alberys Baez ,Los Angeles Dodgers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,8.01E-02,58.0903995,64.91078792,-0.00000172,9.99E-05
556800,bandaan01,SP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866666667,0,0,0.235462045,0.235462045,0.91563624,1,Left,Left, Frank Anthony Banda ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.119312451,58.0903995,64.46733902,-0.00000172,9.99E-05
559000,banuema01,RP,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3875,0,0,0.713545455,0.713545455,0.327282245,0,Right,Left, Manuel Banuelos ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.645850861,58.0903995,67.789391,-0.00000172,9.99E-05
575000,bardlu01,RP,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73125,0,0,0.383023564,0.383023564,0.842726551,1,Right,Right, Luke Francis Bard ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.274904668,58.0903995,65.49269782,-0.00000172,9.99E-05
650000,barlosc01,SP,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57704918,0,0,0.30076964,0.30076964,0.610642403,0,Right,Right, Scott A. Barlow ,Kansas City Royals,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.169899194,58.0903995,64.92114105,-0.00000172,9.99E-05
575000,barneau01,C,212,75,242,5,28,25,3,23,56,0.136792453,0.248366013,0.202830189,96.02358491,57.07075472,0.222523013,9.284501987,0.4115,235.438982,15.8125,-20.16592207,72.64364627,29.56201388,29.56201388,0.828413027,1,Right,Right, Austin Scott Barnes ,Los Angeles Dodgers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,31.53544691,31.1970836,68.16747478,-0.00000172,9.99E-05
567600,barneja01,RP,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.109090909,0,0,0.397450676,0.397450676,0.32599151,0,Right,Right, Jacob Andrew Barnes ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.293619059,58.0903995,65.59294731,-0.00000172,9.99E-05
1600000,barnema01,RP,1,70,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.135888802,0,0,3.342857143,-0.276577355,0,0.314261302,0.314261302,0.29992667,0,Right,Right, Matthew D. Barnes ,Boston Red Sox,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,9.82E-02,57.72155537,64.85900476,-0.00000172,9.99E-05
750000,barneto01,RP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0.534562481,0.534562481,0.218194099,0,Right,Right, Anthony Lee Barnette ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.344667996,58.0903995,66.54569433,-0.00000172,9.99E-05
2937500,barnhtu01,C,316,114,364,11,32,40,1,44,83,0.148734177,0.278026906,0.231012658,164.0063291,87.10443038,0.238688202,18.57289398,-0.12799,359.8892454,35.6875,-25.34255154,84.73089019,44.97370374,44.97370374,0.63617506,0,Both,Right, Tucker Jackson Barnhart ,Cincinnati Reds,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,9.437397416,24.2935197,73.44074864,-0.00000172,9.99E-05
1725000,barraky01,RP,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.804651163,0,0,0.385826243,0.385826243,0.850326417,1,Right,Right, Kyle David Barraclough ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.119607051,58.0903995,65.51217276,-0.00000172,9.99E-05
565000,bassich01,RP,4,28,5,0,0,0,0,0,2,0,0,0,0,0,0,-0.679444009,0,0,9.307142857,-1.382886776,0,0.631731128,0.631731128,0.137098898,0,Right,Right, Christopher M. Bassitt ,Oakland Athletics,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.550219814,56.2461788,66.44146071,-0.00000172,9.99E-05
560400,bauerja01,LF,372,117,423,12,46,43,3,45,115,0.14516129,0.290322581,0.225806452,180.0080645,102.0967742,0.232080378,19.39452623,-0.91931,416.091067,-66.74418605,-31.91139412,88.24699563,47.32310657,47.32310657,0.064143456,0,Left,Left, Jakob Christopher Bauers ,Cleveland Indians,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,51.87983844,15.53329748,46.26337344,-0.00000172,9.99E-05
13000000,bauertr01,SP,19,34,22,0,1,0,0,2,12,0,0.428571429,0.157894737,7,3,0.126857143,-0.804074281,-0.01885,20.98115,10.22941176,-3.545695024,50.60034479,4.4091653,4.4091653,0.814865863,1,Right,Right, Trevor Andrew Bauer ,Cincinnati Reds,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.241609794,53.3618532,66.6861589,-0.00000172,9.99E-05
555200,bautige01,RP,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.075,0,0,0.472515051,0.472515051,0.805462956,1,Right,Right, Gerson Bautista ,Seattle Mariners,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.382560503,58.0903995,66.11454616,-0.00000172,9.99E-05
700000,beckhgo01,2B,223,83,240,6,29,15,3,13,68,0.156950673,0.281879195,0.215246637,78.01793722,65.08071749,0.246770833,13.76491778,0.05712,236.0779461,44.21052632,-14.9433761,71.73445475,30.24646048,30.24646048,0.540093129,0,Right,Right, James Gordon Beckham ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,26.51367312,38.16188184,75.70209464,-0.00000172,9.99E-05
1750000,beckhti01,SS,304,88,328,15,39,47,1,21,102,0.223684211,0.304812834,0.236842105,117.0098684,95.14802632,0.283743902,28.30866092,-1.15343,323.8709517,27.94392523,-9.994562061,80.74698444,41.93959349,41.93959349,0.016021176,0,Right,Right, Timothy Lamar Beckham ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,14.74585303,44.76163061,71.38620824,-0.00000172,9.99E-05
1750000,bedroca01,RP,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.844067797,0,0,0.310965221,0.310965221,0.756518471,1,Right,Right, Cameron Rock Bedrosian ,Los Angeles Angels,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,9.21E-02,58.0903995,64.99198695,-0.00000172,9.99E-05
556500,beeksja01,RP,3,34,3,0,0,0,0,0,2,0,0,0,0,0,0,-0.407666406,0,0,7.078787879,-0.829732066,0,0.501778124,0.501778124,0.51391991,0,Right,,beeksja01,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.414154167,56.98386708,65.85022921,-0.00000172,9.99E-05
605000,bellico01,RF,558,156,660,47,121,115,15,95,108,0.32437276,0.302211302,0.304659498,367.0053763,210.2526882,0.352649452,92.57544127,0.50049,653.5074806,-113.9534884,18.97722897,111.3060879,87.94525372,87.94525372,0.829696983,1,Left,Left, Cody James Bellinger ,Los Angeles Dodgers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,89.42029653,83.3984718,33.73770905,-0.00000172,9.99E-05
587000,belljo02,1B,527,143,613,37,94,116,0,74,118,0.292220114,0.287598945,0.277039848,306.0094877,189.2106262,0.324156667,72.30551814,-0.88595,600.121745,-125.5913978,2.526435549,105.6353676,76.96549652,76.96549652,0.98351212,1,Both,Right, Joshua Evan Bell ,Pittsburgh Pirates,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,80.63852193,61.45965924,30.64991617,-0.00000172,9.99E-05
17200000,beltbr01,1B,526,156,616,17,76,57,4,83,127,0.169201521,0.274611399,0.233840304,296.0057034,161.0969582,0.238908646,31.53738914,-0.91158,608.1094211,-133.4408602,-42.93505338,106.4111714,68.8058773,68.8058773,0.601822703,0,Left,Left, Brandon Kyle Belt ,San Francisco Giants,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.498862973,0.832122404,28.56728146,-0.00000172,9.99E-05
717500,beninan01,LF,541,138,615,13,72,68,10,59,140,0.164510166,0.333333333,0.266173752,274.012939,194.0720887,0.274394435,48.57605931,0.29973,600.3208048,-45.11627907,-23.96711141,106.1403268,73.97494178,73.97494178,0.130291569,0,Left,Left, Andrew S. Benintendi ,Boston Red Sox,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,63.41164254,26.12780954,52.001732,-0.00000172,9.99E-05
555000,bergetr01,RP,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.676190476,0,0,0.380921224,0.380921224,0.983213942,1,Left,Left, Travis Michael Bergen ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.281019756,58.0903995,65.47808932,-0.00000172,9.99E-05
620000,berrijo01,SP,4,32,5,0,1,0,0,1,4,0,0,0,2,0,0,-0.679444009,-0.00377,4.99623,7.2,-1.382886776,49.04780789,2.729388481,2.729388481,0.225916983,0,Right,Right, Jose Orlando Berrios ,Minnesota Twins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.5891872,56.2461788,65.88238945,-0.00000172,9.99E-05
7250000,betande01,RP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0,0.13364062,0.13364062,0.040085646,0,Right,Right, Dellin Betances ,New York Mets,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,3.79E-02,58.0903995,63.75981381,-0.00000172,9.99E-05
